word,group,confidence,method,source_count
truce,1711,0.75,cluster_phonetic,5
truce,1711,0.75,cluster_phonetic,5
truce,1711,0.75,cluster_phonetic,4
half,1712,0.75,cluster_phonetic,5
half,1712,0.75,cluster_phonetic,5
half,1712,0.75,cluster_phonetic,5
half,1712,0.75,cluster_phonetic,5
half,1712,0.75,cluster_phonetic,4
memory,1713,0.75,cluster_phonetic,5
memory,1713,0.75,cluster_phonetic,5
memory,1713,0.75,cluster_phonetic,5
memory,1713,0.75,cluster_phonetic,5
memory,1713,0.75,cluster_phonetic,4
detour,1714,0.75,cluster_phonetic,4
tour,1714,0.75,cluster_phonetic,5
tour,1714,0.75,cluster_phonetic,5
tour,1714,0.75,cluster_phonetic,5
tour,1714,0.75,cluster_phonetic,5
tour,1714,0.75,cluster_phonetic,4
guitar,1715,0.75,cluster_phonetic,5
guitar,1715,0.75,cluster_phonetic,5
guitar,1715,0.75,cluster_phonetic,5
guitar,1715,0.75,cluster_phonetic,5
guitar,1715,0.75,cluster_phonetic,4
president,1716,0.75,cluster_phonetic,5
president,1716,0.75,cluster_phonetic,5
president,1716,0.75,cluster_phonetic,5
president,1716,0.75,cluster_phonetic,5
president,1716,0.75,cluster_phonetic,4
behave,1717,0.75,cluster_phonetic,4
have,1717,0.75,cluster_phonetic,5
have,1717,0.75,cluster_phonetic,5
have,1717,0.75,cluster_phonetic,5
have,1717,0.75,cluster_phonetic,5
have,1717,0.75,cluster_phonetic,4
shave,1717,0.75,cluster_phonetic,4
denote,1718,0.75,cluster_phonetic,4
note,1718,0.75,cluster_phonetic,5
note,1718,0.75,cluster_phonetic,5
note,1718,0.75,cluster_phonetic,5
note,1718,0.75,cluster_phonetic,5
note,1718,0.75,cluster_phonetic,4
plot,1719,0.75,cluster_phonetic,5
plot,1719,0.75,cluster_phonetic,5
plot,1719,0.75,cluster_phonetic,5
plot,1719,0.75,cluster_phonetic,5
plot,1719,0.75,cluster_phonetic,4
raisin,1720,0.75,cluster_phonetic,5
raisin,1720,0.75,cluster_phonetic,5
raisin,1720,0.75,cluster_phonetic,5
raisin,1720,0.75,cluster_phonetic,5
raisin,1720,0.75,cluster_phonetic,4
sit,1721,0.75,cluster_phonetic,5
sit,1721,0.75,cluster_phonetic,5
sit,1721,0.75,cluster_phonetic,5
sit,1721,0.75,cluster_phonetic,5
sit,1721,0.75,cluster_phonetic,4
past,1722,0.75,cluster_phonetic,5
past,1722,0.75,cluster_phonetic,5
past,1722,0.75,cluster_phonetic,5
past,1722,0.75,cluster_phonetic,5
past,1722,0.75,cluster_phonetic,4
greedy,1723,0.75,cluster_phonetic,5
greedy,1723,0.75,cluster_phonetic,5
greedy,1723,0.75,cluster_phonetic,5
greedy,1723,0.75,cluster_phonetic,5
greedy,1723,0.75,cluster_phonetic,4
advice,1724,0.75,cluster_phonetic,5
advice,1724,0.75,cluster_phonetic,5
advice,1724,0.75,cluster_phonetic,5
advice,1724,0.75,cluster_phonetic,5
advice,1724,0.75,cluster_phonetic,4
device,1724,0.75,cluster_phonetic,4
vice,1724,0.75,cluster_phonetic,4
melody,1725,0.75,cluster_phonetic,5
melody,1725,0.75,cluster_phonetic,5
melody,1725,0.75,cluster_phonetic,5
melody,1725,0.75,cluster_phonetic,5
melody,1725,0.75,cluster_phonetic,4
slap,1726,0.75,cluster_phonetic,5
slap,1726,0.75,cluster_phonetic,5
slap,1726,0.75,cluster_phonetic,5
slap,1726,0.75,cluster_phonetic,5
slap,1726,0.75,cluster_phonetic,4
commode,1727,0.75,cluster_phonetic,4
mode,1727,0.75,cluster_phonetic,5
mode,1727,0.75,cluster_phonetic,5
mode,1727,0.75,cluster_phonetic,5
mode,1727,0.75,cluster_phonetic,5
mode,1727,0.75,cluster_phonetic,4
code,1728,0.75,cluster_phonetic,5
code,1728,0.75,cluster_phonetic,5
code,1728,0.75,cluster_phonetic,5
code,1728,0.75,cluster_phonetic,5
code,1728,0.75,cluster_phonetic,4
curse,1729,0.75,cluster_phonetic,4
nurse,1729,0.75,cluster_phonetic,4
purse,1729,0.75,cluster_phonetic,5
purse,1729,0.75,cluster_phonetic,5
purse,1729,0.75,cluster_phonetic,5
purse,1729,0.75,cluster_phonetic,5
purse,1729,0.75,cluster_phonetic,4
reimburse,1729,0.75,cluster_phonetic,4
fat,1730,0.75,cluster_phonetic,5
fat,1730,0.75,cluster_phonetic,5
fat,1730,0.75,cluster_phonetic,5
fat,1730,0.75,cluster_phonetic,5
fat,1730,0.75,cluster_phonetic,4
don,1731,0.75,cluster_phonetic,5
don,1731,0.75,cluster_phonetic,5
don,1731,0.75,cluster_phonetic,5
don,1731,0.75,cluster_phonetic,5
don,1731,0.75,cluster_phonetic,4
could,1732,0.75,cluster_phonetic,5
could,1732,0.75,cluster_phonetic,5
could,1732,0.75,cluster_phonetic,5
could,1732,0.75,cluster_phonetic,5
could,1732,0.75,cluster_phonetic,4
should,1732,0.75,cluster_phonetic,4
would,1732,0.75,cluster_phonetic,4
sin,1733,0.75,cluster_phonetic,5
sin,1733,0.75,cluster_phonetic,5
sin,1733,0.75,cluster_phonetic,5
sin,1733,0.75,cluster_phonetic,5
sin,1733,0.75,cluster_phonetic,4
cope,1734,0.75,cluster_phonetic,5
cope,1734,0.75,cluster_phonetic,5
cope,1734,0.75,cluster_phonetic,5
cope,1734,0.75,cluster_phonetic,5
cope,1734,0.75,cluster_phonetic,4
scope,1734,0.75,cluster_phonetic,5
scope,1734,0.75,cluster_phonetic,5
scope,1734,0.75,cluster_phonetic,5
scope,1734,0.75,cluster_phonetic,5
scope,1734,0.75,cluster_phonetic,4
bird,1735,0.75,cluster_phonetic,5
bird,1735,0.75,cluster_phonetic,5
bird,1735,0.75,cluster_phonetic,5
bird,1735,0.75,cluster_phonetic,5
bird,1735,0.75,cluster_phonetic,4
mane,1736,0.75,cluster_phonetic,5
mane,1736,0.75,cluster_phonetic,5
mane,1736,0.75,cluster_phonetic,5
mane,1736,0.75,cluster_phonetic,5
mane,1736,0.75,cluster_phonetic,4
brent,1737,0.75,cluster_phonetic,4
rent,1737,0.75,cluster_phonetic,5
rent,1737,0.75,cluster_phonetic,5
rent,1737,0.75,cluster_phonetic,5
rent,1737,0.75,cluster_phonetic,5
rent,1737,0.75,cluster_phonetic,4
champagne,1738,0.75,cluster_phonetic,5
champagne,1738,0.75,cluster_phonetic,5
champagne,1738,0.75,cluster_phonetic,5
champagne,1738,0.75,cluster_phonetic,5
champagne,1738,0.75,cluster_phonetic,4
contact,1739,0.75,cluster_phonetic,5
contact,1739,0.75,cluster_phonetic,5
contact,1739,0.75,cluster_phonetic,5
contact,1739,0.75,cluster_phonetic,5
contact,1739,0.75,cluster_phonetic,4
tint,1740,0.75,cluster_phonetic,5
tint,1740,0.75,cluster_phonetic,5
tint,1740,0.75,cluster_phonetic,5
tint,1740,0.75,cluster_phonetic,5
tint,1740,0.75,cluster_phonetic,4
food,1741,0.75,cluster_phonetic,5
food,1741,0.75,cluster_phonetic,5
food,1741,0.75,cluster_phonetic,5
food,1741,0.75,cluster_phonetic,5
food,1741,0.75,cluster_phonetic,4
artist,1742,0.75,cluster_phonetic,5
artist,1742,0.75,cluster_phonetic,5
artist,1742,0.75,cluster_phonetic,5
artist,1742,0.75,cluster_phonetic,5
artist,1742,0.75,cluster_phonetic,4
dentist,1742,0.75,cluster_phonetic,4
glue,1743,0.75,cluster_phonetic,5
glue,1743,0.75,cluster_phonetic,5
glue,1743,0.75,cluster_phonetic,5
glue,1743,0.75,cluster_phonetic,5
glue,1743,0.75,cluster_phonetic,4
froze,1744,0.75,cluster_phonetic,5
froze,1744,0.75,cluster_phonetic,5
froze,1744,0.75,cluster_phonetic,5
froze,1744,0.75,cluster_phonetic,5
froze,1744,0.75,cluster_phonetic,4
artery,1745,0.75,cluster_phonetic,4
battery,1745,0.75,cluster_phonetic,4
battery,1745,0.75,cluster_phonetic,4
flattery,1745,0.75,cluster_phonetic,4
lottery,1745,0.75,cluster_phonetic,5
lottery,1745,0.75,cluster_phonetic,5
lottery,1745,0.75,cluster_phonetic,5
lottery,1745,0.75,cluster_phonetic,5
lottery,1745,0.75,cluster_phonetic,4
monastery,1745,0.75,cluster_phonetic,4
mystery,1745,0.75,cluster_phonetic,4
mystery,1745,0.75,cluster_phonetic,4
mystery,1745,0.75,cluster_phonetic,4
mystery,1745,0.75,cluster_phonetic,4
mystery,1745,0.75,cluster_phonetic,4
watery,1745,0.75,cluster_phonetic,4
fail,1746,0.75,cluster_phonetic,5
fail,1746,0.75,cluster_phonetic,5
fail,1746,0.75,cluster_phonetic,5
fail,1746,0.75,cluster_phonetic,5
fail,1746,0.75,cluster_phonetic,4
forswear,1747,0.75,cluster_phonetic,4
swear,1747,0.75,cluster_phonetic,5
swear,1747,0.75,cluster_phonetic,5
swear,1747,0.75,cluster_phonetic,5
swear,1747,0.75,cluster_phonetic,5
swear,1747,0.75,cluster_phonetic,4
wear,1747,0.75,cluster_phonetic,4
swink,1748,0.75,cluster_phonetic,4
wink,1748,0.75,cluster_phonetic,5
wink,1748,0.75,cluster_phonetic,5
wink,1748,0.75,cluster_phonetic,5
wink,1748,0.75,cluster_phonetic,5
wink,1748,0.75,cluster_phonetic,4
contest,1749,0.75,cluster_phonetic,5
contest,1749,0.75,cluster_phonetic,5
contest,1749,0.75,cluster_phonetic,5
contest,1749,0.75,cluster_phonetic,5
contest,1749,0.75,cluster_phonetic,4
mate,1750,0.75,cluster_phonetic,5
mate,1750,0.75,cluster_phonetic,5
mate,1750,0.75,cluster_phonetic,5
mate,1750,0.75,cluster_phonetic,5
mate,1750,0.75,cluster_phonetic,4
quiet,1751,0.75,cluster_phonetic,5
quiet,1751,0.75,cluster_phonetic,5
quiet,1751,0.75,cluster_phonetic,5
quiet,1751,0.75,cluster_phonetic,5
quiet,1751,0.75,cluster_phonetic,4
egg,1752,0.75,cluster_phonetic,5
egg,1752,0.75,cluster_phonetic,5
egg,1752,0.75,cluster_phonetic,5
egg,1752,0.75,cluster_phonetic,5
egg,1752,0.75,cluster_phonetic,4
fuckin,1753,0.75,cluster_phonetic,5
waitin,1754,0.75,cluster_phonetic,5
squiddy,1755,0.75,cluster_phonetic,5
squiddy,1755,0.75,cluster_phonetic,4
squiddy,1755,0.75,cluster_phonetic,4
squiddy,1755,0.75,cluster_phonetic,4
squiddy,1755,0.75,cluster_phonetic,4
absurdity,1756,0.75,cluster_phonetic,4
absurdity,1756,0.75,cluster_phonetic,4
fecundity,1756,0.75,cluster_phonetic,4
solidity,1756,0.75,cluster_phonetic,4
timidity,1756,0.75,cluster_phonetic,4
validity,1756,0.75,cluster_phonetic,4
academy,1757,0.75,cluster_phonetic,4
activity,1758,0.75,cluster_phonetic,4
brevity,1758,0.75,cluster_phonetic,4
captivity,1758,0.75,cluster_phonetic,4
gravity,1758,0.75,cluster_phonetic,4
levity,1758,0.75,cluster_phonetic,4
nativity,1758,0.75,cluster_phonetic,4
adversity,1759,0.75,cluster_phonetic,4
affinity,1760,0.75,cluster_phonetic,4
dignity,1760,0.75,cluster_phonetic,4
dignity,1760,0.75,cluster_phonetic,4
dignity,1760,0.75,cluster_phonetic,4
dignity,1760,0.75,cluster_phonetic,4
dignity,1760,0.75,cluster_phonetic,4
divinity,1760,0.75,cluster_phonetic,4
eternity,1760,0.75,cluster_phonetic,4
humanity,1760,0.75,cluster_phonetic,4
indemnity,1760,0.75,cluster_phonetic,4
infinity,1760,0.75,cluster_phonetic,4
insanity,1760,0.75,cluster_phonetic,4
insanity,1760,0.75,cluster_phonetic,4
opportunity,1760,0.75,cluster_phonetic,4
profanity,1760,0.75,cluster_phonetic,4
solemnity,1760,0.75,cluster_phonetic,4
trinity,1760,0.75,cluster_phonetic,4
unity,1760,0.75,cluster_phonetic,4
vanity,1760,0.75,cluster_phonetic,4
vicinity,1760,0.75,cluster_phonetic,4
virginity,1760,0.75,cluster_phonetic,4
agility,1761,0.75,cluster_phonetic,4
credulity,1761,0.75,cluster_phonetic,4
fatality,1761,0.75,cluster_phonetic,4
fertility,1761,0.75,cluster_phonetic,4
fidelity,1761,0.75,cluster_phonetic,4
frivolity,1761,0.75,cluster_phonetic,4
frugality,1761,0.75,cluster_phonetic,4
hospitality,1761,0.75,cluster_phonetic,4
hostility,1761,0.75,cluster_phonetic,4
humility,1761,0.75,cluster_phonetic,4
immorality,1761,0.75,cluster_phonetic,4
immortality,1761,0.75,cluster_phonetic,4
impartiality,1761,0.75,cluster_phonetic,4
impossibility,1761,0.75,cluster_phonetic,4
inability,1761,0.75,cluster_phonetic,4
incivility,1761,0.75,cluster_phonetic,4
inequality,1761,0.75,cluster_phonetic,4
infidelity,1761,0.75,cluster_phonetic,4
inflexibility,1761,0.75,cluster_phonetic,4
instability,1761,0.75,cluster_phonetic,4
mortality,1761,0.75,cluster_phonetic,4
municipality,1761,0.75,cluster_phonetic,4
nationality,1761,0.75,cluster_phonetic,4
neutrality,1761,0.75,cluster_phonetic,4
nobility,1761,0.75,cluster_phonetic,4
partiality,1761,0.75,cluster_phonetic,4
quality,1761,0.75,cluster_phonetic,4
sensibility,1761,0.75,cluster_phonetic,4
tranquillity,1761,0.75,cluster_phonetic,4
visibility,1761,0.75,cluster_phonetic,4
agony,1762,0.75,cluster_phonetic,4
agree,1763,0.75,cluster_phonetic,4
degree,1763,0.75,cluster_phonetic,4
alacrity,1764,0.75,cluster_phonetic,4
austerity,1764,0.75,cluster_phonetic,4
authority,1764,0.75,cluster_phonetic,4
charity,1764,0.75,cluster_phonetic,4
dexterity,1764,0.75,cluster_phonetic,4
disparity,1764,0.75,cluster_phonetic,4
familiarity,1764,0.75,cluster_phonetic,4
immaturity,1764,0.75,cluster_phonetic,4
impurity,1764,0.75,cluster_phonetic,4
integrity,1764,0.75,cluster_phonetic,4
maturity,1764,0.75,cluster_phonetic,4
mediocrity,1764,0.75,cluster_phonetic,4
minority,1764,0.75,cluster_phonetic,4
obscurity,1764,0.75,cluster_phonetic,4
priority,1764,0.75,cluster_phonetic,4
prosperity,1764,0.75,cluster_phonetic,4
purity,1764,0.75,cluster_phonetic,4
security,1764,0.75,cluster_phonetic,4
seniority,1764,0.75,cluster_phonetic,4
severity,1764,0.75,cluster_phonetic,4
sincerity,1764,0.75,cluster_phonetic,4
temerity,1764,0.75,cluster_phonetic,4
allegory,1765,0.75,cluster_phonetic,4
gory,1765,0.75,cluster_phonetic,4
ambiguity,1766,0.75,cluster_phonetic,4
antiquity,1766,0.75,cluster_phonetic,4
congruity,1766,0.75,cluster_phonetic,4
equity,1766,0.75,cluster_phonetic,4
gratuity,1766,0.75,cluster_phonetic,4
incongruity,1766,0.75,cluster_phonetic,4
perpetuity,1766,0.75,cluster_phonetic,4
ubiquity,1766,0.75,cluster_phonetic,4
amity,1767,0.75,cluster_phonetic,4
calamity,1767,0.75,cluster_phonetic,4
conformity,1767,0.75,cluster_phonetic,4
deformity,1767,0.75,cluster_phonetic,4
enormity,1767,0.75,cluster_phonetic,4
equanimity,1767,0.75,cluster_phonetic,4
extremity,1767,0.75,cluster_phonetic,4
nonconformity,1767,0.75,cluster_phonetic,4
unanimity,1767,0.75,cluster_phonetic,4
uniformity,1767,0.75,cluster_phonetic,4
anarchy,1768,0.75,cluster_phonetic,4
anatomy,1769,0.75,cluster_phonetic,4
animosity,1770,0.75,cluster_phonetic,4
curiosity,1770,0.75,cluster_phonetic,4
diversity,1770,0.75,cluster_phonetic,4
generosity,1770,0.75,cluster_phonetic,4
intensity,1770,0.75,cluster_phonetic,4
obesity,1770,0.75,cluster_phonetic,4
pomposity,1770,0.75,cluster_phonetic,4
propensity,1770,0.75,cluster_phonetic,4
university,1770,0.75,cluster_phonetic,4
anneal,1771,0.75,cluster_phonetic,4
antique,1772,0.75,cluster_phonetic,4
clique,1772,0.75,cluster_phonetic,4
clique,1772,0.75,cluster_phonetic,4
clique,1772,0.75,cluster_phonetic,4
clique,1772,0.75,cluster_phonetic,4
clique,1772,0.75,cluster_phonetic,4
critique,1772,0.75,cluster_phonetic,4
oblique,1772,0.75,cluster_phonetic,4
pique,1772,0.75,cluster_phonetic,4
pique,1772,0.75,cluster_phonetic,4
anxiety,1773,0.75,cluster_phonetic,4
piety,1773,0.75,cluster_phonetic,4
sobriety,1773,0.75,cluster_phonetic,4
society,1773,0.75,cluster_phonetic,4
variety,1773,0.75,cluster_phonetic,4
apathy,1774,0.75,cluster_phonetic,4
sympathy,1774,0.75,cluster_phonetic,4
sympathy,1774,0.75,cluster_phonetic,4
sympathy,1774,0.75,cluster_phonetic,4
sympathy,1774,0.75,cluster_phonetic,4
sympathy,1774,0.75,cluster_phonetic,4
apostrophe,1775,0.75,cluster_phonetic,4
appeal,1776,0.75,cluster_phonetic,4
appeal,1776,0.75,cluster_phonetic,4
appeal,1776,0.75,cluster_phonetic,4
appeal,1776,0.75,cluster_phonetic,4
appeal,1776,0.75,cluster_phonetic,4
repeal,1776,0.75,cluster_phonetic,4
aristocracy,1777,0.75,cluster_phonetic,4
confederacy,1777,0.75,cluster_phonetic,4
conspiracy,1777,0.75,cluster_phonetic,4
democracy,1777,0.75,cluster_phonetic,4
inaccuracy,1777,0.75,cluster_phonetic,4
piracy,1777,0.75,cluster_phonetic,4
racy,1777,0.75,cluster_phonetic,4
astronomy,1778,0.75,cluster_phonetic,4
beach,1779,0.75,cluster_phonetic,4
beach,1779,0.75,cluster_phonetic,4
beach,1779,0.75,cluster_phonetic,4
beach,1779,0.75,cluster_phonetic,4
beach,1779,0.75,cluster_phonetic,4
bleach,1779,0.75,cluster_phonetic,4
breach,1779,0.75,cluster_phonetic,4
each,1779,0.75,cluster_phonetic,4
each,1779,0.75,cluster_phonetic,4
impeach,1779,0.75,cluster_phonetic,4
peach,1779,0.75,cluster_phonetic,4
preach,1779,0.75,cluster_phonetic,4
reach,1779,0.75,cluster_phonetic,4
teach,1779,0.75,cluster_phonetic,4
bead,1780,0.75,cluster_phonetic,4
beads,1781,0.75,cluster_phonetic,4
beak,1782,0.75,cluster_phonetic,4
bean,1783,0.75,cluster_phonetic,4
bean,1783,0.75,cluster_phonetic,4
bean,1783,0.75,cluster_phonetic,4
bean,1783,0.75,cluster_phonetic,4
bean,1783,0.75,cluster_phonetic,4
beast,1784,0.75,cluster_phonetic,4
east,1784,0.75,cluster_phonetic,4
feast,1784,0.75,cluster_phonetic,4
least,1784,0.75,cluster_phonetic,4
beech,1785,0.75,cluster_phonetic,4
belief,1786,0.75,cluster_phonetic,4
lief,1786,0.75,cluster_phonetic,4
relief,1786,0.75,cluster_phonetic,4
relief,1786,0.75,cluster_phonetic,4
besiege,1787,0.75,cluster_phonetic,4
liege,1787,0.75,cluster_phonetic,4
siege,1787,0.75,cluster_phonetic,4
between,1788,0.75,cluster_phonetic,4
between,1788,0.75,cluster_phonetic,4
bigotry,1789,0.75,cluster_phonetic,4
bonaduce,1790,0.75,cluster_phonetic,4
bonaduce,1790,0.75,cluster_phonetic,4
bonaduce,1790,0.75,cluster_phonetic,4
bonaduce,1790,0.75,cluster_phonetic,4
bonaduce,1790,0.75,cluster_phonetic,4
bonnie,1791,0.75,cluster_phonetic,4
botany,1792,0.75,cluster_phonetic,4
brandy,1793,0.75,cluster_phonetic,4
candy,1793,0.75,cluster_phonetic,4
candy,1793,0.75,cluster_phonetic,4
candy,1793,0.75,cluster_phonetic,4
candy,1793,0.75,cluster_phonetic,4
candy,1793,0.75,cluster_phonetic,4
dandy,1793,0.75,cluster_phonetic,4
bravery,1794,0.75,cluster_phonetic,4
discovery,1794,0.75,cluster_phonetic,4
every,1794,0.75,cluster_phonetic,4
livery,1794,0.75,cluster_phonetic,4
slavery,1794,0.75,cluster_phonetic,4
breed,1795,0.75,cluster_phonetic,4
decreed,1795,0.75,cluster_phonetic,4
bribery,1796,0.75,cluster_phonetic,4
robbery,1796,0.75,cluster_phonetic,4
brief,1797,0.75,cluster_phonetic,4
brief,1797,0.75,cluster_phonetic,4
brief,1797,0.75,cluster_phonetic,4
brief,1797,0.75,cluster_phonetic,4
brief,1797,0.75,cluster_phonetic,4
grief,1797,0.75,cluster_phonetic,4
brigantine,1798,0.75,cluster_phonetic,4
routine,1798,0.75,cluster_phonetic,4
auctioneer,1799,0.75,cluster_phonetic,4
buccaneer,1799,0.75,cluster_phonetic,4
domineer,1799,0.75,cluster_phonetic,4
engineer,1799,0.75,cluster_phonetic,4
engineer,1799,0.75,cluster_phonetic,4
mutineer,1799,0.75,cluster_phonetic,4
neer,1799,0.75,cluster_phonetic,4
pioneer,1799,0.75,cluster_phonetic,4
sneer,1799,0.75,cluster_phonetic,4
veneer,1799,0.75,cluster_phonetic,4
veneer,1799,0.75,cluster_phonetic,4
calumny,1800,0.75,cluster_phonetic,4
canopy,1801,0.75,cluster_phonetic,4
canopy,1801,0.75,cluster_phonetic,4
canteen,1802,0.75,cluster_phonetic,4
teen,1802,0.75,cluster_phonetic,4
caprice,1803,0.75,cluster_phonetic,4
catastrophe,1804,0.75,cluster_phonetic,4
cavalry,1805,0.75,cluster_phonetic,4
chivalry,1805,0.75,cluster_phonetic,4
rivalry,1805,0.75,cluster_phonetic,4
cease,1806,0.75,cluster_phonetic,4
decease,1806,0.75,cluster_phonetic,4
decrease,1806,0.75,cluster_phonetic,4
increase,1806,0.75,cluster_phonetic,4
rease,1806,0.75,cluster_phonetic,4
release,1806,0.75,cluster_phonetic,4
surcease,1806,0.75,cluster_phonetic,4
cheap,1807,0.75,cluster_phonetic,4
heap,1807,0.75,cluster_phonetic,4
cheek,1808,0.75,cluster_phonetic,4
cheek,1808,0.75,cluster_phonetic,4
cheek,1808,0.75,cluster_phonetic,4
cheek,1808,0.75,cluster_phonetic,4
cheek,1808,0.75,cluster_phonetic,4
chemistry,1809,0.75,cluster_phonetic,4
chemistry,1809,0.75,cluster_phonetic,4
chemistry,1809,0.75,cluster_phonetic,4
chemistry,1809,0.75,cluster_phonetic,4
chemistry,1809,0.75,cluster_phonetic,4
industry,1809,0.75,cluster_phonetic,4
pastry,1809,0.75,cluster_phonetic,4
tapestry,1809,0.75,cluster_phonetic,4
tapestry,1809,0.75,cluster_phonetic,4
chief,1810,0.75,cluster_phonetic,4
chief,1810,0.75,cluster_phonetic,4
chief,1810,0.75,cluster_phonetic,4
chief,1810,0.75,cluster_phonetic,4
chief,1810,0.75,cluster_phonetic,4
thief,1810,0.75,cluster_phonetic,4
thief,1810,0.75,cluster_phonetic,4
cit,1811,0.75,cluster_phonetic,4
clemency,1812,0.75,cluster_phonetic,4
decency,1812,0.75,cluster_phonetic,4
emergency,1812,0.75,cluster_phonetic,4
frequency,1812,0.75,cluster_phonetic,4
inconsistency,1812,0.75,cluster_phonetic,4
potency,1812,0.75,cluster_phonetic,4
regency,1812,0.75,cluster_phonetic,4
transparency,1812,0.75,cluster_phonetic,4
urgency,1812,0.75,cluster_phonetic,4
colony,1813,0.75,cluster_phonetic,4
comedy,1814,0.75,cluster_phonetic,4
remedy,1814,0.75,cluster_phonetic,4
comely,1815,0.75,cluster_phonetic,4
homely,1815,0.75,cluster_phonetic,4
company,1816,0.75,cluster_phonetic,4
company,1816,0.75,cluster_phonetic,4
company,1816,0.75,cluster_phonetic,4
company,1816,0.75,cluster_phonetic,4
company,1816,0.75,cluster_phonetic,4
complete,1817,0.75,cluster_phonetic,4
replete,1817,0.75,cluster_phonetic,4
complexity,1818,0.75,cluster_phonetic,4
laxity,1818,0.75,cluster_phonetic,4
perplexity,1818,0.75,cluster_phonetic,4
concavity,1819,0.75,cluster_phonetic,4
conceal,1820,0.75,cluster_phonetic,4
conceal,1820,0.75,cluster_phonetic,4
concede,1821,0.75,cluster_phonetic,4
intercede,1821,0.75,cluster_phonetic,4
precede,1821,0.75,cluster_phonetic,4
recede,1821,0.75,cluster_phonetic,4
conceit,1822,0.75,cluster_phonetic,4
deceit,1822,0.75,cluster_phonetic,4
deceit,1822,0.75,cluster_phonetic,4
conceive,1823,0.75,cluster_phonetic,4
deceive,1823,0.75,cluster_phonetic,4
perceive,1823,0.75,cluster_phonetic,4
receive,1823,0.75,cluster_phonetic,4
concrete,1824,0.75,cluster_phonetic,4
discrete,1824,0.75,cluster_phonetic,4
congeal,1825,0.75,cluster_phonetic,4
contrary,1826,0.75,cluster_phonetic,4
temporary,1826,0.75,cluster_phonetic,4
convene,1827,0.75,cluster_phonetic,4
intervene,1827,0.75,cluster_phonetic,4
cosy,1828,0.75,cluster_phonetic,4
courtesy,1829,0.75,cluster_phonetic,4
cruelty,1830,0.75,cluster_phonetic,4
novelty,1830,0.75,cluster_phonetic,4
crusty,1831,0.75,cluster_phonetic,4
trusty,1831,0.75,cluster_phonetic,4
curly,1832,0.75,cluster_phonetic,4
hourly,1832,0.75,cluster_phonetic,4
customary,1833,0.75,cluster_phonetic,4
infirmary,1833,0.75,cluster_phonetic,4
primary,1833,0.75,cluster_phonetic,4
daintily,1834,0.75,cluster_phonetic,4
dainty,1835,0.75,cluster_phonetic,4
uncertainty,1835,0.75,cluster_phonetic,4
dairy,1836,0.75,cluster_phonetic,4
dally,1837,0.75,cluster_phonetic,4
radically,1837,0.75,cluster_phonetic,4
rally,1837,0.75,cluster_phonetic,4
tally,1837,0.75,cluster_phonetic,4
deals,1838,0.75,cluster_phonetic,4
deals,1838,0.75,cluster_phonetic,4
deals,1838,0.75,cluster_phonetic,4
deals,1838,0.75,cluster_phonetic,4
deals,1838,0.75,cluster_phonetic,4
dean,1839,0.75,cluster_phonetic,4
deceased,1840,0.75,cluster_phonetic,4
deceased,1840,0.75,cluster_phonetic,4
deceased,1840,0.75,cluster_phonetic,4
deceased,1840,0.75,cluster_phonetic,4
deceased,1840,0.75,cluster_phonetic,4
decree,1841,0.75,cluster_phonetic,4
decree,1841,0.75,cluster_phonetic,4
deem,1842,0.75,cluster_phonetic,4
redeem,1842,0.75,cluster_phonetic,4
defeat,1843,0.75,cluster_phonetic,4
feat,1843,0.75,cluster_phonetic,4
feat,1843,0.75,cluster_phonetic,4
destiny,1844,0.75,cluster_phonetic,4
mutiny,1844,0.75,cluster_phonetic,4
tiny,1844,0.75,cluster_phonetic,4
tiny,1844,0.75,cluster_phonetic,4
tiny,1844,0.75,cluster_phonetic,4
tiny,1844,0.75,cluster_phonetic,4
tiny,1844,0.75,cluster_phonetic,4
dishonesty,1845,0.75,cluster_phonetic,4
honesty,1845,0.75,cluster_phonetic,4
majesty,1845,0.75,cluster_phonetic,4
modesty,1845,0.75,cluster_phonetic,4
doubly,1846,0.75,cluster_phonetic,4
doxology,1847,0.75,cluster_phonetic,4
etymology,1847,0.75,cluster_phonetic,4
eulogy,1847,0.75,cluster_phonetic,4
genealogy,1847,0.75,cluster_phonetic,4
theology,1847,0.75,cluster_phonetic,4
drapery,1848,0.75,cluster_phonetic,4
creamy,1849,0.75,cluster_phonetic,4
dreamy,1849,0.75,cluster_phonetic,4
drudgery,1850,0.75,cluster_phonetic,4
surgery,1850,0.75,cluster_phonetic,4
duly,1851,0.75,cluster_phonetic,4
duty,1852,0.75,cluster_phonetic,4
ecstasy,1853,0.75,cluster_phonetic,4
eel,1854,0.75,cluster_phonetic,4
eke,1855,0.75,cluster_phonetic,4
elegy,1856,0.75,cluster_phonetic,4
dear,1857,0.75,cluster_phonetic,4
endear,1857,0.75,cluster_phonetic,4
envy,1858,0.75,cluster_phonetic,4
envy,1858,0.75,cluster_phonetic,4
envy,1858,0.75,cluster_phonetic,4
envy,1858,0.75,cluster_phonetic,4
envy,1858,0.75,cluster_phonetic,4
espy,1859,0.75,cluster_phonetic,4
esteem,1860,0.75,cluster_phonetic,4
teem,1860,0.75,cluster_phonetic,4
euphony,1861,0.75,cluster_phonetic,4
symphony,1861,0.75,cluster_phonetic,4
symphony,1861,0.75,cluster_phonetic,4
